Date,Country,ProductID,Shop,Gender,Size (US),UnitPrice,Discount,Year,Month,SalePrice
4/14/16,Germany,2203,GER2,Female,8,$129.00 ,50%,2016,4,$64.50 
4/14/16,Canada,2209,CAN1,Male,10.5,$129.00 ,20%,2016,4,$103.20 
4/14/16,United States,2232,US3,Female,6,$179.00 ,10%,2016,4,$161.10 
4/14/16,Germany,2195,GER1,Female,9,$139.00 ,20%,2016,4,$111.20 
4/14/16,United States,2225,US14,Male,10.5,$129.00 ,30%,2016,4,$90.30 
4/14/16,United Kingdom,2181,UK1,Female,7,$179.00 ,50%,2016,4,$89.50 
4/14/16,United Kingdom,2193,UK4,Female,9,$159.00 ,20%,2016,4,$127.20 
4/14/16,Canada,2192,CAN2,Female,9,$149.00 ,10%,2016,4,$134.10 
4/14/16,United Kingdom,2166,UK5,Male,15,$139.00 ,0%,2016,4,$139.00 
4/15/16,Germany,2172,GER1,Male,9,$189.00 ,0%,2016,4,$189.00 
4/15/16,United States,2207,US13,Male,10.5,$149.00 ,30%,2016,4,$104.30 
4/15/16,United States,2181,US6,Male,14,$199.00 ,0%,2016,4,$199.00 
4/15/16,United States,2183,US15,Female,9,$139.00 ,50%,2016,4,$69.50 
4/15/16,United Kingdom,2222,UK4,Male,10.5,$199.00 ,10%,2016,4,$179.10 
4/15/16,Germany,2181,GER3,Female,10,$129.00 ,30%,2016,4,$90.30 
4/15/16,United States,2163,US15,Male,10,$159.00 ,30%,2016,4,$111.30 
4/15/16,Canada,2217,CAN1,Female,9,$179.00 ,10%,2016,4,$161.10 
4/15/16,United States,2180,US13,Male,10,$139.00 ,50%,2016,4,$69.50 
4/15/16,United States,2150,US8,Male,9,$149.00 ,50%,2016,4,$74.50 
4/15/16,United States,2177,US12,Female,8,$139.00 ,0%,2016,4,$139.00 
4/15/16,Germany,2166,GER2,Male,10.5,$169.00 ,20%,2016,4,$135.20 
4/15/16,Germany,2229,GER1,Male,10,$199.00 ,20%,2016,4,$159.20 
4/15/16,United Kingdom,2174,UK1,Female,7,$199.00 ,0%,2016,4,$199.00 
4/15/16,United Kingdom,2162,UK2,Male,8.5,$179.00 ,30%,2016,4,$125.30 
4/15/16,United States,2187,US14,Female,6,$159.00 ,0%,2016,4,$159.00 
4/15/16,United States,2157,US14,Female,7,$169.00 ,0%,2016,4,$169.00 
4/15/16,United Kingdom,2184,UK2,Female,9,$159.00 ,10%,2016,4,$143.10 
4/15/16,Canada,2185,CAN6,Female,9,$189.00 ,10%,2016,4,$170.10 
4/15/16,United States,2214,US13,Female,9.5,$149.00 ,0%,2016,4,$149.00 
4/15/16,United Kingdom,2202,UK4,Male,9,$199.00 ,0%,2016,4,$199.00 
4/15/16,United States,2154,US2,Male,9,$129.00 ,10%,2016,4,$116.10 
4/15/16,Germany,2182,GER2,Female,9,$199.00 ,50%,2016,4,$99.50 
4/16/16,United States,2212,US15,Female,9,$189.00 ,0%,2016,4,$189.00 
4/16/16,United Kingdom,2158,UK5,Male,9,$149.00 ,0%,2016,4,$149.00 
4/16/16,United States,2223,US13,Male,9,$149.00 ,30%,2016,4,$104.30 
4/16/16,Canada,2241,CAN3,Female,10.5,$129.00 ,0%,2016,4,$129.00 
4/16/16,United Kingdom,2222,UK4,Male,10.5,$199.00 ,10%,2016,4,$179.10 
4/16/16,Germany,2212,GER2,Female,8,$189.00 ,0%,2016,4,$189.00 
4/16/16,Canada,2240,CAN2,Female,9,$129.00 ,10%,2016,4,$116.10 
4/16/16,United States,2234,US13,Male,10,$159.00 ,20%,2016,4,$127.20 
4/16/16,Germany,2212,GER3,Male,8.5,$189.00 ,0%,2016,4,$189.00 
4/16/16,United States,2178,US12,Female,8,$179.00 ,30%,2016,4,$125.30 
4/16/16,United Kingdom,2166,UK5,Male,15,$139.00 ,0%,2016,4,$139.00 
4/16/16,United Kingdom,2207,UK5,Female,9,$199.00 ,20%,2016,4,$159.20 
4/16/16,United States,2232,US2,Male,9.5,$139.00 ,0%,2016,4,$139.00 
4/16/16,United States,2233,US13,Female,9.5,$189.00 ,0%,2016,4,$189.00 
4/17/16,United States,2148,US12,Male,9.5,$129.00 ,50%,2016,4,$64.50 
4/17/16,United Kingdom,2227,UK5,Female,9,$179.00 ,0%,2016,4,$179.00 
4/17/16,Canada,2148,CAN3,Female,10.5,$139.00 ,0%,2016,4,$139.00 
4/17/16,Canada,2224,CAN1,Male,9,$159.00 ,50%,2016,4,$79.50 
4/17/16,Germany,2161,GER2,Male,8,$189.00 ,0%,2016,4,$189.00 
4/17/16,United States,2217,US14,Female,8,$189.00 ,20%,2016,4,$151.20 
4/17/16,United States,2181,US15,Female,11.5,$189.00 ,0%,2016,4,$189.00 
4/17/16,United States,2207,US13,Male,10.5,$149.00 ,30%,2016,4,$104.30 
4/17/16,Germany,2190,GER1,Female,7,$159.00 ,0%,2016,4,$159.00 
4/17/16,Germany,2206,GER1,Male,9,$179.00 ,0%,2016,4,$179.00 
4/17/16,Germany,2196,GER1,Female,8,$199.00 ,20%,2016,4,$159.20 
4/17/16,United States,2167,US13,Female,7,$199.00 ,0%,2016,4,$199.00 
4/17/16,United States,2164,US6,Female,8.5,$199.00 ,0%,2016,4,$199.00 
4/17/16,Germany,2230,GER1,Female,8.5,$159.00 ,0%,2016,4,$159.00 
4/17/16,Canada,2238,CAN6,Male,10,$199.00 ,0%,2016,4,$199.00 
4/17/16,Germany,2238,GER3,Female,8.5,$149.00 ,0%,2016,4,$149.00 
4/18/16,United Kingdom,2225,UK3,Male,8.5,$149.00 ,50%,2016,4,$74.50 
4/18/16,United Kingdom,2162,UK2,Male,8.5,$179.00 ,30%,2016,4,$125.30 
4/18/16,United States,2224,US3,Male,9.5,$129.00 ,10%,2016,4,$116.10 
4/18/16,Canada,2168,CAN7,Male,9.5,$189.00 ,0%,2016,4,$189.00 
4/18/16,Germany,2227,GER2,Male,10,$189.00 ,30%,2016,4,$132.30 
4/18/16,Germany,2149,GER1,Female,11.5,$199.00 ,20%,2016,4,$159.20 
4/18/16,Germany,2204,GER2,Male,10.5,$149.00 ,0%,2016,4,$149.00 
4/18/16,Canada,2217,CAN5,Female,9.5,$199.00 ,0%,2016,4,$199.00 
4/18/16,United Kingdom,2194,UK4,Male,9.5,$139.00 ,50%,2016,4,$69.50 
4/18/16,United Kingdom,2214,UK4,Male,9.5,$129.00 ,0%,2016,4,$129.00 
4/18/16,Germany,2233,GER2,Female,8,$179.00 ,0%,2016,4,$179.00 
4/18/16,Germany,2241,GER1,Female,8,$159.00 ,0%,2016,4,$159.00 
4/18/16,United Kingdom,2194,UK2,Female,8,$189.00 ,0%,2016,4,$189.00 
4/18/16,United Kingdom,2213,UK3,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/18/16,United Kingdom,2234,UK3,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/18/16,United States,2225,US13,Male,8.5,$189.00 ,10%,2016,4,$170.10 
4/18/16,Canada,2192,CAN5,Female,7.5,$199.00 ,0%,2016,4,$199.00 
4/18/16,United States,2156,US13,Female,8.5,$199.00 ,0%,2016,4,$199.00 
4/18/16,Canada,2173,CAN5,Female,7.5,$159.00 ,10%,2016,4,$143.10 
4/18/16,United States,2163,US15,Female,8.5,$159.00 ,20%,2016,4,$127.20 
4/18/16,United States,2192,US13,Female,6,$129.00 ,20%,2016,4,$103.20 
4/18/16,United States,2198,US12,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/18/16,United States,2180,US13,Male,10,$139.00 ,50%,2016,4,$69.50 
4/18/16,United Kingdom,2168,UK1,Female,9,$139.00 ,0%,2016,4,$139.00 
4/18/16,United Kingdom,2160,UK3,Female,9,$169.00 ,20%,2016,4,$135.20 
4/18/16,Germany,2235,GER1,Male,12,$179.00 ,50%,2016,4,$89.50 
4/18/16,Canada,2151,CAN6,Male,11,$159.00 ,0%,2016,4,$159.00 
4/19/16,Germany,2238,GER2,Male,10,$169.00 ,0%,2016,4,$169.00 
4/19/16,Germany,2152,GER2,Male,9.5,$149.00 ,0%,2016,4,$149.00 
4/19/16,United States,2202,US14,Female,8,$139.00 ,20%,2016,4,$111.20 
4/19/16,United States,2148,US14,Male,9,$189.00 ,0%,2016,4,$189.00 
4/19/16,United States,2209,US11,Female,5.5,$179.00 ,30%,2016,4,$125.30 
4/19/16,United Kingdom,2181,UK4,Female,6.5,$149.00 ,30%,2016,4,$104.30 
4/19/16,Germany,2171,GER2,Female,9,$149.00 ,30%,2016,4,$104.30 
4/19/16,Germany,2189,GER1,Female,9,$139.00 ,0%,2016,4,$139.00 
4/19/16,United States,2153,US13,Male,11,$129.00 ,0%,2016,4,$129.00 
4/19/16,Canada,2200,CAN5,Female,9.5,$169.00 ,0%,2016,4,$169.00 
4/19/16,United Kingdom,2154,UK2,Male,9,$179.00 ,0%,2016,4,$179.00 
4/19/16,United Kingdom,2194,UK4,Male,9.5,$139.00 ,50%,2016,4,$69.50 
4/19/16,Germany,2212,GER2,Female,8,$189.00 ,0%,2016,4,$189.00 
4/19/16,Germany,2241,GER2,Female,8,$129.00 ,0%,2016,4,$129.00 
4/19/16,Germany,2170,GER2,Male,10,$169.00 ,50%,2016,4,$84.50 
4/19/16,United Kingdom,2214,UK4,Male,9.5,$129.00 ,0%,2016,4,$129.00 
4/19/16,United Kingdom,2213,UK3,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/19/16,Canada,2189,CAN2,Male,8.5,$199.00 ,0%,2016,4,$199.00 
4/19/16,Germany,2170,GER3,Male,10,$129.00 ,0%,2016,4,$129.00 
4/19/16,United Kingdom,2232,UK3,Male,9.5,$169.00 ,0%,2016,4,$169.00 
4/19/16,United States,2161,US15,Female,8.5,$169.00 ,30%,2016,4,$118.30 
4/19/16,Canada,2214,CAN7,Male,10,$179.00 ,20%,2016,4,$143.20 
4/19/16,Canada,2196,CAN6,Female,7,$139.00 ,0%,2016,4,$139.00 
4/19/16,United States,2234,US13,Male,10,$159.00 ,20%,2016,4,$127.20 
4/19/16,United Kingdom,2234,UK3,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/19/16,United Kingdom,2168,UK1,Female,9,$139.00 ,0%,2016,4,$139.00 
4/19/16,Germany,2226,GER3,Male,10,$139.00 ,20%,2016,4,$111.20 
4/19/16,Canada,2239,CAN3,Female,6.5,$169.00 ,0%,2016,4,$169.00 
4/19/16,United Kingdom,2232,UK2,Male,10.5,$199.00 ,0%,2016,4,$199.00 
4/19/16,Canada,2191,CAN2,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/20/16,Germany,2192,GER2,Male,10.5,$139.00 ,0%,2016,4,$139.00 
4/20/16,Germany,2238,GER2,Male,10,$169.00 ,0%,2016,4,$169.00 
4/20/16,Canada,2193,CAN6,Female,9.5,$169.00 ,0%,2016,4,$169.00 
4/20/16,Canada,2194,CAN5,Male,9.5,$129.00 ,0%,2016,4,$129.00 
4/20/16,United States,2184,US5,Male,9,$139.00 ,0%,2016,4,$139.00 
4/20/16,Canada,2212,CAN1,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/20/16,Germany,2186,GER2,Female,9,$149.00 ,20%,2016,4,$119.20 
4/20/16,Germany,2171,GER2,Female,9,$149.00 ,30%,2016,4,$104.30 
4/20/16,Canada,2203,CAN6,Male,10.5,$179.00 ,30%,2016,4,$125.30 
4/20/16,United Kingdom,2158,UK5,Male,9,$149.00 ,0%,2016,4,$149.00 
4/20/16,United Kingdom,2154,UK2,Male,9,$179.00 ,0%,2016,4,$179.00 
4/20/16,Germany,2161,GER2,Male,8,$189.00 ,0%,2016,4,$189.00 
4/20/16,United Kingdom,2194,UK4,Male,9.5,$139.00 ,50%,2016,4,$69.50 
4/20/16,United Kingdom,2214,UK4,Male,9.5,$129.00 ,0%,2016,4,$129.00 
4/20/16,United States,2229,US15,Female,8,$169.00 ,0%,2016,4,$169.00 
4/20/16,Canada,2217,CAN1,Male,9.5,$139.00 ,10%,2016,4,$125.10 
4/20/16,Germany,2207,GER3,Male,9,$199.00 ,10%,2016,4,$179.10 
4/20/16,United States,2157,US15,Female,7.5,$159.00 ,50%,2016,4,$79.50 
4/20/16,United Kingdom,2193,UK4,Female,9,$159.00 ,20%,2016,4,$127.20 
4/20/16,Germany,2189,GER2,Male,9.5,$139.00 ,50%,2016,4,$69.50 
4/20/16,United States,2217,US2,Male,8.5,$159.00 ,0%,2016,4,$159.00 
4/20/16,United States,2228,US10,Female,7.5,$159.00 ,30%,2016,4,$111.30 
4/20/16,Germany,2150,GER2,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/20/16,Canada,2213,CAN2,Female,7.5,$149.00 ,0%,2016,4,$149.00 
4/20/16,Germany,2147,GER1,Female,8.5,$149.00 ,20%,2016,4,$119.20 
4/20/16,Germany,2240,GER3,Female,9,$159.00 ,10%,2016,4,$143.10 
4/20/16,United Kingdom,2213,UK3,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/20/16,United Kingdom,2234,UK3,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/20/16,United States,2159,US14,Male,10.5,$129.00 ,0%,2016,4,$129.00 
4/20/16,Germany,2166,GER2,Male,10.5,$149.00 ,20%,2016,4,$119.20 
4/20/16,Canada,2238,CAN3,Male,9,$169.00 ,0%,2016,4,$169.00 
4/21/16,Canada,2168,CAN6,Male,10,$129.00 ,0%,2016,4,$129.00 
4/21/16,Germany,2172,GER1,Female,9,$149.00 ,0%,2016,4,$149.00 
4/21/16,Germany,2186,GER2,Female,9,$149.00 ,20%,2016,4,$119.20 
4/21/16,Canada,2192,CAN5,Female,7.5,$199.00 ,0%,2016,4,$199.00 
4/21/16,Germany,2234,GER2,Male,10,$159.00 ,50%,2016,4,$79.50 
4/21/16,Germany,2212,GER3,Male,8.5,$189.00 ,0%,2016,4,$189.00 
4/21/16,United States,2231,US12,Female,7.5,$179.00 ,20%,2016,4,$143.20 
4/21/16,Germany,2235,GER1,Male,12,$179.00 ,50%,2016,4,$89.50 
4/21/16,United Kingdom,2231,UK3,Female,7.5,$169.00 ,0%,2016,4,$169.00 
4/21/16,United States,2158,US3,Male,8,$159.00 ,0%,2016,4,$159.00 
4/21/16,United States,2210,US15,Male,7.5,$199.00 ,0%,2016,4,$199.00 
4/21/16,Germany,2189,GER1,Female,9,$139.00 ,0%,2016,4,$139.00 
4/21/16,Canada,2178,CAN7,Female,9,$199.00 ,0%,2016,4,$199.00 
4/21/16,Germany,2152,GER2,Male,9.5,$149.00 ,0%,2016,4,$149.00 
4/22/16,Germany,2182,GER2,Male,10.5,$149.00 ,0%,2016,4,$149.00 
4/22/16,Canada,2183,CAN5,Male,10,$199.00 ,0%,2016,4,$199.00 
4/22/16,United Kingdom,2159,UK5,Female,6,$189.00 ,50%,2016,4,$94.50 
4/22/16,United States,2152,US7,Male,9.5,$169.00 ,10%,2016,4,$152.10 
4/22/16,Germany,2221,GER2,Female,7.5,$159.00 ,0%,2016,4,$159.00 
4/22/16,Canada,2189,CAN2,Male,8.5,$199.00 ,0%,2016,4,$199.00 
4/22/16,Germany,2214,GER1,Female,8.5,$189.00 ,30%,2016,4,$132.30 
4/22/16,United States,2163,US15,Female,8.5,$159.00 ,20%,2016,4,$127.20 
4/22/16,United States,2202,US9,Male,11,$179.00 ,50%,2016,4,$89.50 
4/22/16,Germany,2189,GER2,Male,9.5,$139.00 ,50%,2016,4,$69.50 
4/22/16,Canada,2206,CAN6,Male,10.5,$129.00 ,0%,2016,4,$129.00 
4/22/16,United States,2215,US8,Male,10.5,$159.00 ,0%,2016,4,$159.00 
4/22/16,Germany,2196,GER1,Male,8.5,$129.00 ,0%,2016,4,$129.00 
4/22/16,United States,2164,US12,Female,7,$189.00 ,20%,2016,4,$151.20 
4/22/16,Germany,2157,GER1,Male,10.5,$129.00 ,10%,2016,4,$116.10 
4/22/16,United States,2148,US12,Female,11,$139.00 ,20%,2016,4,$111.20 
4/22/16,United States,2162,US15,Female,9,$159.00 ,0%,2016,4,$159.00 
4/22/16,Germany,2166,GER2,Male,10.5,$149.00 ,20%,2016,4,$119.20 
4/22/16,Germany,2226,GER3,Male,10,$139.00 ,20%,2016,4,$111.20 
4/22/16,Germany,2171,GER2,Female,9,$149.00 ,30%,2016,4,$104.30 
4/22/16,United States,2236,US14,Male,14,$149.00 ,0%,2016,4,$149.00 
4/22/16,Germany,2216,GER2,Female,8,$169.00 ,10%,2016,4,$152.10 
4/23/16,Canada,2232,CAN6,Female,8,$179.00 ,0%,2016,4,$179.00 
4/23/16,Germany,2187,GER1,Female,7,$159.00 ,0%,2016,4,$159.00 
4/23/16,Germany,2234,GER2,Male,10,$159.00 ,50%,2016,4,$79.50 
4/23/16,Germany,2156,GER1,Male,8,$159.00 ,50%,2016,4,$79.50 
4/23/16,Canada,2226,CAN1,Female,10.5,$129.00 ,0%,2016,4,$129.00 
4/23/16,Canada,2216,CAN2,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/23/16,Canada,2168,CAN6,Male,9.5,$139.00 ,0%,2016,4,$139.00 
4/23/16,Canada,2158,CAN6,Female,7.5,$159.00 ,0%,2016,4,$159.00 
4/23/16,Canada,2172,CAN3,Female,7.5,$139.00 ,0%,2016,4,$139.00 
4/23/16,Germany,2230,GER1,Female,8.5,$159.00 ,0%,2016,4,$159.00 
4/23/16,United States,2161,US15,Female,8.5,$169.00 ,30%,2016,4,$118.30 
4/23/16,Canada,2202,CAN3,Male,11,$159.00 ,50%,2016,4,$79.50 
4/23/16,Germany,2236,GER3,Female,9.5,$179.00 ,20%,2016,4,$143.20 
4/23/16,Germany,2207,GER3,Male,9,$199.00 ,10%,2016,4,$179.10 
4/23/16,United States,2200,US12,Female,10.5,$189.00 ,0%,2016,4,$189.00 
4/23/16,United States,2221,US9,Female,8.5,$129.00 ,30%,2016,4,$90.30 
4/23/16,United Kingdom,2194,UK1,Female,7.5,$199.00 ,0%,2016,4,$199.00 
4/23/16,United States,2200,US13,Female,6,$169.00 ,10%,2016,4,$152.10 
4/23/16,United States,2159,US15,Female,8,$179.00 ,50%,2016,4,$89.50 
4/23/16,Germany,2227,GER1,Female,8,$129.00 ,50%,2016,4,$64.50 
4/24/16,Canada,2242,CAN3,Female,8,$199.00 ,0%,2016,4,$199.00 
4/24/16,Germany,2215,GER2,Female,7,$189.00 ,20%,2016,4,$151.20 
4/24/16,United Kingdom,2198,UK4,Male,9,$149.00 ,50%,2016,4,$74.50 
4/24/16,United States,2212,US11,Male,9.5,$159.00 ,0%,2016,4,$159.00 
4/24/16,Germany,2165,GER2,Male,8.5,$159.00 ,0%,2016,4,$159.00 
4/24/16,Canada,2170,CAN7,Female,10.5,$139.00 ,30%,2016,4,$97.30 
4/24/16,United Kingdom,2224,UK2,Female,6.5,$179.00 ,0%,2016,4,$179.00 
4/24/16,Canada,2151,CAN6,Male,11,$159.00 ,0%,2016,4,$159.00 
4/24/16,Canada,2168,CAN6,Male,9.5,$139.00 ,0%,2016,4,$139.00 
4/24/16,Canada,2161,CAN5,Male,8,$129.00 ,0%,2016,4,$129.00 
4/24/16,Canada,2158,CAN6,Female,7.5,$159.00 ,0%,2016,4,$159.00 
4/24/16,United States,2180,US13,Male,10,$139.00 ,50%,2016,4,$69.50 
4/24/16,Canada,2187,CAN2,Male,8.5,$179.00 ,50%,2016,4,$89.50 
4/24/16,Canada,2221,CAN2,Male,7,$159.00 ,0%,2016,4,$159.00 
4/24/16,Canada,2226,CAN7,Male,10,$129.00 ,20%,2016,4,$103.20 
4/24/16,United States,2178,US4,Female,8.5,$189.00 ,10%,2016,4,$170.10 
4/24/16,Canada,2154,CAN6,Female,9,$129.00 ,0%,2016,4,$129.00 
4/24/16,United States,2187,US14,Male,10,$129.00 ,0%,2016,4,$129.00 
4/24/16,Canada,2206,CAN6,Male,10.5,$129.00 ,0%,2016,4,$129.00 
4/24/16,United States,2202,US15,Female,8,$199.00 ,0%,2016,4,$199.00 
4/25/16,United States,2193,US13,Male,9.5,$189.00 ,0%,2016,4,$189.00 
4/25/16,United Kingdom,2207,UK3,Male,9.5,$159.00 ,0%,2016,4,$159.00 
4/25/16,United Kingdom,2199,UK5,Male,9.5,$139.00 ,0%,2016,4,$139.00 
4/25/16,United States,2207,US7,Male,10,$199.00 ,30%,2016,4,$139.30 
4/25/16,United States,2232,US2,Male,9.5,$139.00 ,0%,2016,4,$139.00 
4/25/16,Canada,2191,CAN2,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/25/16,Germany,2171,GER3,Male,11,$189.00 ,50%,2016,4,$94.50 
4/25/16,United States,2212,US11,Male,9.5,$159.00 ,0%,2016,4,$159.00 
4/25/16,Canada,2203,CAN6,Male,10.5,$179.00 ,30%,2016,4,$125.30 
4/25/16,Canada,2161,CAN5,Male,8,$129.00 ,0%,2016,4,$129.00 
4/25/16,United States,2210,US11,Female,7.5,$199.00 ,50%,2016,4,$99.50 
4/25/16,Germany,2208,GER1,Male,11,$199.00 ,30%,2016,4,$139.30 
4/25/16,United States,2200,US13,Female,6,$169.00 ,10%,2016,4,$152.10 
4/25/16,United States,2196,US4,Female,8,$129.00 ,20%,2016,4,$103.20 
4/25/16,Canada,2190,CAN6,Male,11,$149.00 ,0%,2016,4,$149.00 
4/25/16,United States,2186,US9,Female,8.5,$169.00 ,50%,2016,4,$84.50 
4/25/16,Germany,2193,GER3,Male,10.5,$129.00 ,0%,2016,4,$129.00 
4/25/16,United Kingdom,2224,UK3,Male,8.5,$129.00 ,50%,2016,4,$64.50 
4/25/16,Canada,2202,CAN3,Male,11,$159.00 ,50%,2016,4,$79.50 
4/25/16,Canada,2176,CAN7,Male,8,$189.00 ,0%,2016,4,$189.00 
4/25/16,Canada,2205,CAN7,Male,8.5,$159.00 ,0%,2016,4,$159.00 
4/25/16,Germany,2150,GER2,Male,9.5,$179.00 ,0%,2016,4,$179.00 
4/26/16,Germany,2202,GER2,Female,8.5,$169.00 ,50%,2016,4,$84.50 
4/26/16,United States,2183,US15,Male,15,$189.00 ,0%,2016,4,$189.00 
4/26/16,United Kingdom,2178,UK2,Male,11,$139.00 ,20%,2016,4,$111.20 
4/26/16,United States,2180,US2,Female,7.5,$169.00 ,20%,2016,4,$135.20 
4/26/16,United States,2186,US14,Male,11,$149.00 ,50%,2016,4,$74.50 
4/26/16,United States,2162,US13,Female,9.5,$139.00 ,10%,2016,4,$125.10 
4/26/16,Germany,2170,GER3,Male,10,$129.00 ,0%,2016,4,$129.00 
4/26/16,Germany,2203,GER3,Male,7.5,$189.00 ,0%,2016,4,$189.00 
4/26/16,Germany,2231,GER1,Female,8,$199.00 ,0%,2016,4,$199.00 
4/26/16,Germany,2164,GER3,Male,9.5,$149.00 ,0%,2016,4,$149.00 
4/26/16,United States,2151,US12,Female,8,$169.00 ,30%,2016,4,$118.30 
4/26/16,Canada,2160,CAN7,Female,6.5,$139.00 ,10%,2016,4,$125.10 
4/26/16,Germany,2202,GER1,Male,14,$199.00 ,20%,2016,4,$159.20 
4/26/16,United States,2191,US14,Male,6.5,$179.00 ,10%,2016,4,$161.10 
4/26/16,United Kingdom,2185,UK3,Female,9.5,$159.00 ,30%,2016,4,$111.30 
4/26/16,Canada,2192,CAN2,Female,9,$149.00 ,10%,2016,4,$134.10 
4/26/16,United Kingdom,2183,UK5,Male,9.5,$169.00 ,50%,2016,4,$84.50 
4/26/16,Canada,2220,CAN7,Male,8.5,$129.00 ,0%,2016,4,$129.00 
4/26/16,Canada,2176,CAN7,Male,8,$189.00 ,0%,2016,4,$189.00 
4/26/16,Canada,2205,CAN7,Male,8.5,$159.00 ,0%,2016,4,$159.00 
4/27/16,Germany,2223,GER1,Male,10,$199.00 ,0%,2016,4,$199.00 
4/27/16,Canada,2185,CAN7,Female,8.5,$199.00 ,0%,2016,4,$199.00 
4/27/16,Germany,2213,GER1,Female,9,$179.00 ,20%,2016,4,$143.20 
4/27/16,United States,2214,US13,Female,9.5,$149.00 ,0%,2016,4,$149.00 
4/27/16,United States,2169,US14,Male,8,$129.00 ,0%,2016,4,$129.00 
4/27/16,United States,2157,US15,Female,7.5,$159.00 ,50%,2016,4,$79.50 
4/27/16,Germany,2168,GER1,Female,8,$159.00 ,20%,2016,4,$127.20 
4/27/16,Germany,2156,GER1,Male,8,$159.00 ,50%,2016,4,$79.50 
4/27/16,United Kingdom,2225,UK5,Female,6.5,$169.00 ,0%,2016,4,$169.00 
4/27/16,Germany,2206,GER1,Male,13,$159.00 ,0%,2016,4,$159.00 
4/27/16,United Kingdom,2190,UK2,Male,9,$199.00 ,30%,2016,4,$139.30 
4/27/16,Germany,2205,GER1,Male,10.5,$189.00 ,50%,2016,4,$94.50 
4/27/16,Canada,2187,CAN1,Female,6.5,$159.00 ,0%,2016,4,$159.00 
4/27/16,United Kingdom,2231,UK3,Female,7.5,$169.00 ,0%,2016,4,$169.00 
4/27/16,United Kingdom,2214,UK1,Female,8,$139.00 ,0%,2016,4,$139.00 
4/27/16,United States,2237,US14,Male,9.5,$159.00 ,0%,2016,4,$159.00 
4/27/16,United Kingdom,2237,UK2,Female,9.5,$179.00 ,10%,2016,4,$161.10 
4/27/16,Canada,2196,CAN3,Female,9,$199.00 ,0%,2016,4,$199.00 
4/27/16,United Kingdom,2150,UK2,Female,9,$159.00 ,0%,2016,4,$159.00 
4/27/16,Canada,2226,CAN7,Male,10,$129.00 ,20%,2016,4,$103.20 
4/28/16,United States,2213,US13,Female,7.5,$189.00 ,30%,2016,4,$132.30 
4/28/16,Canada,2236,CAN6,Female,8.5,$179.00 ,20%,2016,4,$143.20 
4/28/16,Germany,2206,GER2,Female,8,$179.00 ,30%,2016,4,$125.30 
4/28/16,Germany,2173,GER1,Male,10.5,$139.00 ,10%,2016,4,$125.10 
4/28/16,United States,2202,US15,Male,10.5,$159.00 ,10%,2016,4,$143.10 
4/28/16,Germany,2229,GER2,Female,9,$139.00 ,0%,2016,4,$139.00 
4/28/16,Germany,2231,GER3,Female,9,$149.00 ,0%,2016,4,$149.00 
4/28/16,Germany,2241,GER1,Female,8,$159.00 ,0%,2016,4,$159.00 
4/28/16,United Kingdom,2208,UK2,Male,10,$179.00 ,0%,2016,4,$179.00 
4/28/16,Germany,2201,GER2,Male,10.5,$199.00 ,0%,2016,4,$199.00 
4/28/16,Canada,2205,CAN7,Male,8.5,$159.00 ,0%,2016,4,$159.00 
4/28/16,Canada,2207,CAN2,Female,9.5,$129.00 ,10%,2016,4,$116.10 
4/28/16,United Kingdom,2239,UK5,Female,9.5,$199.00 ,0%,2016,4,$199.00 
4/28/16,United States,2178,US5,Male,8.5,$199.00 ,0%,2016,4,$199.00 
4/28/16,United States,2220,US8,Male,9.5,$149.00 ,0%,2016,4,$149.00 
4/28/16,United Kingdom,2190,UK2,Male,9.5,$189.00 ,0%,2016,4,$189.00 
4/29/16,United States,2219,US13,Female,7.5,$189.00 ,50%,2016,4,$94.50 
4/29/16,Germany,2217,GER2,Male,9.5,$149.00 ,30%,2016,4,$104.30 
4/29/16,Germany,2200,GER2,Male,8,$139.00 ,50%,2016,4,$69.50 
4/29/16,Canada,2192,CAN1,Male,6,$129.00 ,10%,2016,4,$116.10 
4/29/16,Germany,2206,GER2,Female,8,$179.00 ,30%,2016,4,$125.30 
4/29/16,United States,2199,US12,Female,9.5,$129.00 ,0%,2016,4,$129.00 
4/29/16,United Kingdom,2190,UK1,Female,7,$189.00 ,0%,2016,4,$189.00 
4/29/16,United States,2168,US13,Female,7,$189.00 ,10%,2016,4,$170.10 
4/29/16,Canada,2216,CAN2,Male,9.5,$199.00 ,0%,2016,4,$199.00 
4/29/16,Canada,2151,CAN5,Female,9,$129.00 ,50%,2016,4,$64.50 
4/29/16,United Kingdom,2171,UK4,Female,8,$199.00 ,0%,2016,4,$199.00 
